uni.noj__ARID1A_mut.up.ES	uni.noj__CHD6_mut.up.ES	uni.noj__CHD7_mut.up.ES	uni.noj__CREBBP_mut.up.ES	uni.noj__EP300_mut.up.ES	uni.noj__KDM6A_mut.up.ES	uni.noj__CHD6_amp.up.ES	uni.noj__CHD7_amp.up.ES	uni.noj__PRDM9_amp.up.ES	uni.noj__CHD3_del.up.ES	uni.noj__CREBBP_del.up.ES	uni.noj__HDAC4_del.up.ES	uni.noj__PHF23_del.up.ES	uni.noj__CHD6_ampmut.up.ES	uni.noj__CHD7_ampmut.up.ES	uni.noj__CREBBP_delmut.up.ES	uni.noj__EP300CREBBP_mut.up.ES	uni.noj__EP300CREBBP_delmut.up.ES	uni.adj__ARID1A_mut.up.ES	uni.adj__CHD6_mut.up.ES	uni.adj__CHD7_mut.up.ES	uni.adj__CREBBP_mut.up.ES	uni.adj__EP300_mut.up.ES	uni.adj__KDM6A_mut.up.ES	uni.adj__CHD6_amp.up.ES	uni.adj__CHD7_amp.up.ES	uni.adj__PRDM9_amp.up.ES	uni.adj__CHD3_del.up.ES	uni.adj__CREBBP_del.up.ES	uni.adj__HDAC4_del.up.ES	uni.adj__PHF23_del.up.ES	uni.adj__CHD6_ampmut.up.ES	uni.adj__CHD7_ampmut.up.ES	uni.adj__CREBBP_delmut.up.ES	uni.adj__EP300CREBBP_mut.up.ES	uni.adj__EP300CREBBP_delmut.up.ES	uni.noj__ARID1A_mut.dn.ES	uni.noj__CHD6_mut.dn.ES	uni.noj__CHD7_mut.dn.ES	uni.noj__CREBBP_mut.dn.ES	uni.noj__EP300_mut.dn.ES	uni.noj__KDM6A_mut.dn.ES	uni.noj__CHD6_amp.dn.ES	uni.noj__CHD7_amp.dn.ES	uni.noj__PRDM9_amp.dn.ES	uni.noj__CHD3_del.dn.ES	uni.noj__CREBBP_del.dn.ES	uni.noj__HDAC4_del.dn.ES	uni.noj__PHF23_del.dn.ES	uni.noj__CHD6_ampmut.dn.ES	uni.noj__CHD7_ampmut.dn.ES	uni.noj__CREBBP_delmut.dn.ES	uni.noj__EP300CREBBP_mut.dn.ES	uni.noj__EP300CREBBP_delmut.dn.ES	uni.adj__ARID1A_mut.dn.ES	uni.adj__CHD6_mut.dn.ES	uni.adj__CHD7_mut.dn.ES	uni.adj__CREBBP_mut.dn.ES	uni.adj__EP300_mut.dn.ES	uni.adj__KDM6A_mut.dn.ES	uni.adj__CHD6_amp.dn.ES	uni.adj__CHD7_amp.dn.ES	uni.adj__PRDM9_amp.dn.ES	uni.adj__CHD3_del.dn.ES	uni.adj__CREBBP_del.dn.ES	uni.adj__HDAC4_del.dn.ES	uni.adj__PHF23_del.dn.ES	uni.adj__CHD6_ampmut.dn.ES	uni.adj__CHD7_ampmut.dn.ES	uni.adj__CREBBP_delmut.dn.ES	uni.adj__EP300CREBBP_mut.dn.ES	uni.adj__EP300CREBBP_delmut.dn.ES	uni.noj__ARID1A_mut.up.pval	uni.noj__CHD6_mut.up.pval	uni.noj__CHD7_mut.up.pval	uni.noj__CREBBP_mut.up.pval	uni.noj__EP300_mut.up.pval	uni.noj__KDM6A_mut.up.pval	uni.noj__CHD6_amp.up.pval	uni.noj__CHD7_amp.up.pval	uni.noj__PRDM9_amp.up.pval	uni.noj__CHD3_del.up.pval	uni.noj__CREBBP_del.up.pval	uni.noj__HDAC4_del.up.pval	uni.noj__PHF23_del.up.pval	uni.noj__CHD6_ampmut.up.pval	uni.noj__CHD7_ampmut.up.pval	uni.noj__CREBBP_delmut.up.pval	uni.noj__EP300CREBBP_mut.up.pval	uni.noj__EP300CREBBP_delmut.up.pval	uni.adj__ARID1A_mut.up.pval	uni.adj__CHD6_mut.up.pval	uni.adj__CHD7_mut.up.pval	uni.adj__CREBBP_mut.up.pval	uni.adj__EP300_mut.up.pval	uni.adj__KDM6A_mut.up.pval	uni.adj__CHD6_amp.up.pval	uni.adj__CHD7_amp.up.pval	uni.adj__PRDM9_amp.up.pval	uni.adj__CHD3_del.up.pval	uni.adj__CREBBP_del.up.pval	uni.adj__HDAC4_del.up.pval	uni.adj__PHF23_del.up.pval	uni.adj__CHD6_ampmut.up.pval	uni.adj__CHD7_ampmut.up.pval	uni.adj__CREBBP_delmut.up.pval	uni.adj__EP300CREBBP_mut.up.pval	uni.adj__EP300CREBBP_delmut.up.pval	uni.noj__ARID1A_mut.dn.pval	uni.noj__CHD6_mut.dn.pval	uni.noj__CHD7_mut.dn.pval	uni.noj__CREBBP_mut.dn.pval	uni.noj__EP300_mut.dn.pval	uni.noj__KDM6A_mut.dn.pval	uni.noj__CHD6_amp.dn.pval	uni.noj__CHD7_amp.dn.pval	uni.noj__PRDM9_amp.dn.pval	uni.noj__CHD3_del.dn.pval	uni.noj__CREBBP_del.dn.pval	uni.noj__HDAC4_del.dn.pval	uni.noj__PHF23_del.dn.pval	uni.noj__CHD6_ampmut.dn.pval	uni.noj__CHD7_ampmut.dn.pval	uni.noj__CREBBP_delmut.dn.pval	uni.noj__EP300CREBBP_mut.dn.pval	uni.noj__EP300CREBBP_delmut.dn.pval	uni.adj__ARID1A_mut.dn.pval	uni.adj__CHD6_mut.dn.pval	uni.adj__CHD7_mut.dn.pval	uni.adj__CREBBP_mut.dn.pval	uni.adj__EP300_mut.dn.pval	uni.adj__KDM6A_mut.dn.pval	uni.adj__CHD6_amp.dn.pval	uni.adj__CHD7_amp.dn.pval	uni.adj__PRDM9_amp.dn.pval	uni.adj__CHD3_del.dn.pval	uni.adj__CREBBP_del.dn.pval	uni.adj__HDAC4_del.dn.pval	uni.adj__PHF23_del.dn.pval	uni.adj__CHD6_ampmut.dn.pval	uni.adj__CHD7_ampmut.dn.pval	uni.adj__CREBBP_delmut.dn.pval	uni.adj__EP300CREBBP_mut.dn.pval	uni.adj__EP300CREBBP_delmut.dn.pval
TCGA-UY-A9PH	-1.42320120941609	16.6466012098192	-2.66325581037076	-9.8976234198625	6.52470442720421	24.5083409459594	4.71201686271861	7.2242272972441	-11.4257878261594	-1.00087278282863	-4.63439139439542	-1.52042871049621	-1.04155016472464	6.90105250046197	-2.59088863979707	-9.82821455359604	-2.75320072821976	-7.90339215916051	-2.34615297992589	9.38364865149585	-2.18498739997774	-13.0971812140136	9.04437772586982	16.2402316391629	9.13120572596686	-1.46522110463997	-7.66195649727647	-1.21524950299386	-5.4636293336013	2.05639147570384	-1.26691544208328	14.5233619609234	-2.2402328793778	-11.4137427951203	-2.63224507175496	-6.70815250618818	-3.72575914846481	-15.4339737823783	-56.3583624115986	5.6752914572092	2.81299191066043	1.70058869195268	4.17791798362825	4.63625927982399	4.8846085672303	4.15447495365154	5.49174453118849	3.52328232629954	4.10787462333172	3.03060507184103	2.78255999819653	5.79664496293577	4.74787906631917	4.1744886763908	1.04058624585491	-17.608973958457	-6.62073002327952	10.0966378876964	-7.45021185591694	1.93263693055021	1.48942660213795	4.79528407505157	3.41700325881057	5.49439783488555	5.97129206025683	4.07428732162677	5.27971937862591	-3.40098541294863	2.75109264876452	8.47465473944423	4.00772776280248	4.63490496149946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-XF-A8HB	-2.223015293197	21.3518933816115	-2.75613766463151	-2.67725982709222	-5.62082918454548	13.4195065202602	11.6985132777814	16.4774675848117	9.74643371455874	58.5329522975064	19.132139214139	11.8239453314885	70.8623441598967	21.5966628129926	31.1596689286965	24.5061576952156	-6.03619775080609	-2.5388800954451	-2.66594805475391	7.22728877324005	-1.10335319191568	-3.30321652608615	-4.55506470100116	8.15646986308084	24.175377411771	13.1584612614158	8.10023484989446	106.812402439413	28.5509652562285	7.21363715352469	144.789388641632	17.0582090991007	23.2984701052919	4.28794887827255	-5.12045020233394	-2.49279569784981	5.66772281625606	2.31612667821541	2.83588304294972	5.2197191214163	4.98948891846171	-12.9436990750372	-17.8705907347403	-20.1784463841958	-35.0140404702677	-18.2897482802616	-16.2468039752674	-16.016054389606	-18.7215083465515	-14.2022806540618	-77.0220052614851	-8.97100665620995	6.47930479935277	4.45814361130905	5.33755228679145	3.03601161275932	3.72944450657586	5.87376083287247	4.14811861416833	-15.1810433574802	-18.3570335065245	-16.5570726216508	-11.1183382869829	-14.304804452737	-14.1366497159683	-15.061757903269	-15.1725478421185	-8.12389716174709	-36.9568098494894	0.703670967794329	5.42316726634999	4.55070612318151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-XF-A8HC	26.9774760899708	37.7156599293362	-2.1229063148592	-3.83133738824125	-9.80052889316156	39.1698770186951	19.1138737321957	42.5583529324788	7.28748530298503	77.7426418702183	32.821883633228	31.5182644815927	90.5734246048659	36.4651436140337	89.5132233086281	48.2129940010194	-9.35588715978016	-2.39059911057522	46.4681362011334	12.6613598010951	17.195796751755	-5.37106705666032	-7.85547606323708	25.2981099743715	63.9331124311247	26.9814334171584	5.28903296870594	198.823325846108	57.8015183394247	21.1635493281862	250.626817995097	46.7894134438365	78.8283422744659	14.0655607880292	-8.9988887287511	-2.40451630062836	-8.12950169694327	-9.95594879394978	2.12307606331156	5.86325321531891	7.97183001849343	-20.2341033979748	-27.1460852427176	-39.2725474967628	-26.3073805353727	-21.8806404939254	-28.8356130076279	-26.9096898708842	-22.1063544285141	-27.7027709253539	-183.142338114384	-40.711094273422	9.26327075596133	3.9503904795308	-6.66989178041739	-16.2485646324276	1.91578437669504	9.20790888998373	6.22215754028261	-22.7699540341829	-33.5234492783705	-29.520210181795	-4.98762069760263	-18.7280876784323	-29.1643390441895	-26.1725190296469	-19.0810846063312	-24.1308534330338	-99.4942873510639	-25.8541490832448	8.86909242884522	4.26968788329776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-XF-A8HD	14.5297261479945	9.64181913684569	11.3995794350809	4.78193996015838	18.681189219129	-5.8696488173802	-2.45030005488805	-4.4038416966128	3.90492122433882	-3.43090211118238	6.0849490519826	-1.94400206431691	-3.47023684037942	-1.30328553537569	-4.04563938865774	21.313733003879	11.9727579896761	19.4387745970623	-1.10953063779971	2.5094121060631	-0.935626201925521	2.22122240938519	29.884285691236	-4.9388047210451	-1.84534473632511	-4.14200254473074	6.39208328350764	-2.54428889072499	13.039822390348	-2.37533578241594	-2.73831144011119	-1.06309370605386	-3.96084250332275	7.20288202668394	10.6283538916814	53.7163781447075	-7.46772349435703	-8.49235537518998	-85.4349510290334	-24.5648693436828	-37.3740414124175	4.69271149554556	4.41811323047738	4.99039238785382	-18.1728202418138	4.32495971133988	4.28743325022594	3.57959315655763	4.38163494102088	2.55791142790422	2.89961546989938	1.65662046256824	-24.7263254925722	-183.001199184591	1.05673377312666	-7.97076120316888	0.919122841181258	-5.74081947339537	-27.138937758357	4.0288247470184	3.07540403741925	6.37962860533271	-16.5127144516067	5.46802682393976	3.51501494178406	4.00859709217547	5.5634780074602	1.68230067904204	4.13520543577031	-14.0346569869946	-8.99582560960641	-26.39988389007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-XF-A8HE	-4.03975247812485	12.0545277583535	31.1825583160042	8.08392637672161	27.6475705989065	-3.58696744501936	-5.13212328224348	-6.10573456336081	3.06437655011277	-1.68190022307039	-5.48360519646644	-4.76405848097205	-1.33295185224953	-3.45308626829511	-2.96307382982008	-6.40453867959681	20.6509489031019	28.4482077733918	17.6452713125721	-5.54058214864933	14.6652959509553	3.38945757237463	52.9523190046506	-6.06443887471162	-2.97698536054248	-5.55144899170729	3.86725672915904	-1.4466667711114	-3.07037640876654	-6.81146817104385	-0.851284980339532	-4.24908428987926	-3.33335275166766	-2.86236557252247	23.26702056604	133.580800622732	1.85655640585681	-7.69851165183233	-188.872603491388	-45.9722887615117	-53.7487074411013	2.42501991028486	5.94766746543905	5.57988844159717	-13.3122411329357	2.44280273446425	5.5722077467574	4.23385091178872	2.30092711302966	5.27779342217394	2.87812297666117	3.86242295626629	-47.6917015143378	-268.560255149756	-8.95513055441922	7.966816755999	-3.62396282105017	-13.7311035025124	-47.2892400309998	3.29349659840134	3.52639717856301	6.86430928075477	-11.3398507316732	3.35737261299336	4.12746311791416	4.81878179211843	2.90376076642723	6.40136311315471	4.34232202382442	2.45034425172322	-22.4523454545598	-59.2253941784425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-XF-A8HF	10.5448837934634	40.3019817369425	16.801592883072	-7.40609769807874	-9.92243087579638	35.7199866634967	16.2260800644625	31.2425291222172	-6.28486671455415	-1.16871983133007	11.5856539487723	-0.676128822107774	-1.29285833457961	30.1928129429782	58.659876008459	13.7325793222994	-9.65418286797884	-6.63804078413198	-3.44761658106208	11.749512175752	-1.5420562906269	-8.82515412057044	-10.18008222842	17.542115300469	29.4613501199129	23.3442140199344	-4.97871049669954	-0.484274322043705	8.0002956973039	2.00033061734711	-0.716658288985511	28.8126117669508	44.0071849965222	-2.48493515476052	-11.0139900015695	-8.15451842407282	-5.12667056706317	-22.9720922378621	1.30539888435703	3.76181453815291	5.62735107550608	-11.9253311172004	-13.8006022266438	-16.6322310191796	3.70739823301776	-2.74111844450449	-10.6589699583282	-3.62828893024996	-2.98886181185155	-17.2699940531889	-73.0011014786099	-18.1072117982363	5.28122551704294	2.00197515537609	3.86875169943857	-20.4158106434487	2.34209658634615	8.61488568509842	6.95179266178692	-9.77698001611491	-13.3353828770135	-14.1468262902867	4.27789186071924	-4.26907200233142	-6.66939473763826	-2.57338130482921	-4.45424836004706	-14.3440408720482	-36.0734836658813	-4.08345660536726	7.97934333984972	5.22209535493779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-XF-A8HG	24.2920672477614	22.2618770912436	15.5733053782499	-6.02919987849108	-8.05608247662946	51.0990359415953	24.5282562042414	56.7220233810191	-4.9690274595811	113.59131867612	19.3882998148821	24.3460380396091	135.185063589618	39.1813759490322	117.491396854374	20.6830499051859	-8.35975274382093	-4.22478409079911	47.9468247318874	10.337795323782	28.2897135404552	-10.677202976542	-6.24591009235492	26.9519614595069	85.4843040195588	32.0750883851891	-6.52483158149942	254.831789137731	28.2180785467243	15.1995934295428	329.002863801655	50.4859850266978	101.569671079863	-2.49806152240021	-8.06819786021014	-3.78404449155233	-9.01533459820669	-4.59749955766512	-43.1693378613715	5.78583831534975	7.16855262137752	-22.1653233024193	-27.8790753935549	-39.8414369900167	-11.7107833650867	-21.4640440853868	-23.4302258072893	-21.656183278719	-21.7779963275946	-25.1370296692489	-220.588874501579	-27.113616139485	7.78819437021896	2.93713755045268	-9.47648956670945	-11.4500444355577	-5.90924241177698	12.7711438700779	5.08431652704573	-22.3238523134359	-37.892989487599	-27.8246946828319	4.66945482094885	-19.0566816309561	-20.1198428376524	-20.213342854817	-19.6380757465898	-23.823449918753	-102.806451594799	1.72948307801985	8.30359476413807	5.0913134450875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-XF-A8HH	23.8780688739347	-0.928305824385253	-2.04584457956166	-9.60649804720398	-7.32890408173582	29.4585628609441	14.7679441642479	18.7918658700301	-15.3748970148398	34.530387826702	-1.38651086015607	13.6370176074603	41.1614431910212	21.927200004823	35.3324870765572	-7.71997333603152	-8.46310070783971	-8.65485321849179	49.4512402829102	12.5786990368614	23.2132745503612	-6.12403509018067	-6.24097173893787	12.260444087288	50.1865027728873	7.94460355890227	-14.2406691329628	107.243952764131	-2.68906898854082	9.26817892103278	132.872563853448	36.8256023728019	36.5871753668944	-5.99616353592686	-7.35678495097748	-5.52813274699163	-17.800138771743	-19.1845018595514	-59.7808322281132	5.52821875208088	4.50422916256611	-3.42401699354661	-5.93234225094123	-8.28755680260266	9.29053797282338	1.68462202312163	-3.60425313305384	-2.29570747930432	1.83146140022384	-11.2130624292871	-49.0235391361487	-5.52011374042343	5.71038963418234	3.59318587598095	-17.9754550753041	-23.4766283856304	-20.7349398981853	7.65351204668201	3.34256252722724	1.33692499365788	-6.02285782317119	-3.72953319137012	10.7273157333063	-4.0341071514061	-1.88717963748341	-3.10516230697401	-2.9585606829628	-14.4609320638489	-39.5461247712979	1.76684441510888	4.79836711357706	3.19873359057088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-XF-A8HI	-2.47470901564598	-3.88417459645848	-6.60888654903077	-6.68760775458987	-6.86170164253954	74.7441742559785	18.7482043089043	22.0927094390865	-10.7931336065158	152.67717567751	-4.70844288414191	14.1425901118449	181.493348618442	14.9930900912986	-2.11534943671136	-9.07618520517295	-8.02787872500112	-7.79857012001013	32.9149754103735	1.53319505830824	17.4719096894204	-6.61391689341229	-3.89756286736999	34.5197179683027	71.310658622869	14.1847615190767	-11.7175367127866	314.640751814272	8.31661031211645	10.2956452847221	406.174051409909	30.2464457590321	40.8139410443915	-4.35631408012042	-5.12857964396454	-3.66139091068692	4.46636987218238	8.4100386422183	4.57447306835732	6.58045637544234	5.89147877198049	-31.6221555756808	-25.0573829338117	-23.1597674241771	2.68312555278001	-24.5582541386105	-7.42139341068552	-16.2836223735049	-24.5922290995965	-15.6641929756069	-59.3901807266039	3.80811081150159	7.27220506253989	6.24250343252713	-4.23476838365725	4.29366342376298	-2.9790045439175	8.09111954672766	2.65455119604242	-27.4484059713141	-33.6161734268032	-19.3115028190694	9.24131323013374	-20.0632900866216	-10.1473424483275	-15.6899780757921	-20.420329291209	-15.5853437511272	-67.8107678597284	3.66257787194378	4.41019694453234	3.46724958886712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-XF-A9SH	-1.23266670968998	-1.62808534133672	-8.21228603713408	-10.1311921434738	-11.3658403339125	45.7268561858978	8.53973399489871	18.8104549198852	-13.4799530657545	76.9857659804253	-4.5996836123026	2.13345565624908	87.2432452002595	4.40899968570192	-1.84885902440031	-10.4265428618803	-11.5401035934725	-11.239907057856	-0.603419419219765	8.51547838848733	-2.10032577201877	-7.99769913594556	-8.67815114607932	19.526167198219	32.9769008419496	11.6432501524553	-12.3754599847547	155.165821242425	-3.84797954431348	3.71373983870412	184.126967163702	22.3229408445611	-0.643500177892708	-7.42852584533882	-9.12844583065922	-7.36803142309525	2.19573621998432	2.42485932416639	4.67304342092792	6.95293325272701	8.26358275166588	-16.9350270295373	-11.9243175493178	-14.7426190965825	6.64697610133558	-9.22515269950879	-2.44914011053785	-5.34531921843725	-8.85275230312445	-6.32740943770134	0.716417511029357	3.09450965476711	8.72581442492588	7.14208629974365	1.04455776102681	-10.8591468822652	2.43256479863493	10.1536641980973	6.32574101644976	-13.5159776654477	-15.0850098119182	-10.5435457363068	10.8520081251786	-9.64615118705561	1.06607785979355	-5.92109852677581	-9.13266429102913	-11.2103986077162	-19.3169218091947	4.6260329464765	7.71968957458754	6.70427350590132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-XF-A9SI	-6.34822632311251	15.2050262321632	-2.96211195129111	5.59306746821715	16.3523798695816	-7.70270414489272	-5.02086832217157	-5.73802783648184	-8.35597645952134	-4.72872645372051	-4.37790548796142	-6.22151176431776	-4.61466974703944	-3.04791970618544	-5.60607543854848	-5.05427917087188	12.0694730205095	15.0698109034624	-3.25157632256323	-1.72184962300618	11.7130191813159	5.36960628305783	13.7865797024367	-8.5375968185126	-3.58227679854493	-6.05850609398895	-5.08687970989222	-3.35016889648826	-1.51948357802	-7.47006756935267	-3.37659020814793	-3.63622097646154	-4.95288032391986	9.23885487241492	8.53938449804188	38.1954150688696	1.88368543328708	-19.5708546235893	0.775946385855666	-45.8232386302218	-36.8719134597372	6.49322775172472	7.43814606018578	6.75288580258522	8.41063627209806	7.43285870703958	8.25528593685504	7.08409432465305	7.48855785496697	5.68633925528662	5.84392431712864	4.26328231582342	-37.777129745143	-159.588265605623	0.915952464578822	-6.15252385812468	-12.0073811090809	-14.5567490748282	-13.4806241516173	6.43343767599053	4.92520643093819	9.19350987352731	2.91019379062383	7.5790587319723	5.64034272795213	7.74521100973534	7.66756872339869	3.95429722578228	5.12071434410526	-16.5248529679002	-13.5445766323799	-28.1384449041242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-XF-A9SJ	-2.45277084558951	8.58592048262381	-3.38750446505561	-3.7448147061737	5.54300846712035	-3.42025174397922	-3.95388205114521	-4.38391717995364	4.52807901337834	-5.7644454402362	-2.0285653418936	-3.36990424531472	-5.72046563390279	-2.66025589358963	-4.91304574447928	-3.55985912842521	2.3046533369075	-4.4761751255488	-5.65227885350725	2.77379508988476	-5.07052490736841	-1.30532455382818	-1.40633936352436	-3.28808639310007	-4.34045154864572	-3.09724982907535	7.07850202293059	-5.5152906717773	-2.31961740036486	-2.42712498110992	-5.57584824212739	-3.06900920858143	-5.74216541910938	3.44177334097894	-1.32805082724038	-4.88395113439136	3.17206868700716	-9.90598491328878	1.48172981999578	1.60846645333676	-16.330194578193	4.77630080338769	5.98579824820529	5.03203175266436	-5.08247848794722	7.28737141792509	4.67336334387354	4.68977630718311	7.32283155663908	4.44574771395663	4.04318865403886	2.74140093238629	-9.30993211715191	1.70281648679347	6.53955623174404	-4.79821183594326	5.70016298710204	-3.12726667547097	1.35373818581487	4.37988100958832	6.53526886757157	5.9615246528235	-11.7223897427477	8.39023355632527	4.54245019103071	4.33848352651854	8.46903641673601	5.1822515707155	6.09120891261801	-8.06877592917093	-3.2273716634954	2.16683239279463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-XF-A9SK	-3.93873746479243	14.6113479883785	-4.24352196864692	-7.36585603327951	-5.84652343945434	-2.1084673618643	-0.784889203444219	-5.46867271664414	-4.41034459764077	-2.4112157129082	-6.66517099396641	-3.9527483149642	-2.34875853225493	-0.635400722068192	-5.7713724137661	-11.8202281217888	-6.55548168344748	-11.4412242051068	-5.69821230379594	5.0730104707505	-2.53084125492904	-5.15428887888178	-5.29333209327799	-3.20287579587817	-1.01499056646502	-6.04455237409049	-2.87047699007476	-2.27678850631794	-5.95341686151793	-4.13525673194357	-2.24593053011069	4.39563726394567	-5.88097167556082	-8.06614623246046	-5.55788529817085	-8.88174118418102	4.92555601124193	-7.40019169118851	0.774405422852576	4.58617606982849	4.53339835355078	3.28042017049752	3.26684286252973	5.03154192599922	-7.2581580264888	5.12883819147444	7.23725848225913	5.41926589396182	5.18691219431796	2.52049090708125	4.29757860899603	6.26796911849019	5.02097956267888	5.85344852662828	6.54999110699535	-8.62233343290123	1.81788159347112	3.48642657658629	3.91383837039773	4.4533490306672	3.50613592774239	7.98857560516467	-6.35908246399104	5.25735027094633	7.10283177411874	5.90391547656921	5.42616480007834	1.89835048585536	5.87643643839128	6.38742173532491	4.30360501599812	5.92549501556046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TCGA-XF-A9SL	-1.31405147317495	-4.24598482079912	-10.1143319339959	-4.9805602461531	-7.3782086619565	-7.99719144325582	-6.39878315693692	-7.74320751048584	-18.7124476442408	-6.10329669656992	-9.32875493501051	-6.7340539175473	-6.08349243903999	-5.8651542931242	-9.36350487547534	-12.1584151611859	-6.61124807482497	-12.512736206681	-3.32625575911783	6.05691770341738	-4.94851417579943	3.22592159822844	-9.49401423235881	-8.43971500011001	-5.42710412365009	-6.51022942205605	-14.2579696897396	-5.14082217933075	-7.32351561054709	-7.76178680439068	-5.40311025814196	-4.24982281403891	-8.40192655058485	-3.28259988528522	-6.39121404297788	-9.07944618391862	-7.10511483701461	-10.1681941155591	4.64602712952235	-10.1581742053652	3.03989261446431	6.90899212656672	8.60012681790622	6.7482321744857	13.6241573522255	8.79567398965797	9.38307981537156	7.94782038040622	8.9582654711284	7.85261798413705	7.26100056843387	5.75294111308752	1.92886700732065	4.90665841357206	-3.45431543667027	-17.0622345844405	3.1999985537161	-11.4526931286973	5.89216994360727	7.44358198299504	7.90716623028681	9.44725848108986	11.4365425753583	8.3211165235003	7.73674259982502	8.16522016381839	8.7291648297414	5.83230703472563	6.73826541336571	-11.3814593717563	1.99051054007597	3.62508943081457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
