"","ARID1A_mut","CHD6_mut","CHD7_mut","CREBBP_mut","EP300_mut","KDM6A_mut","CHD6_amp","CHD7_amp","PRDM9_amp","CHD3_del","CREBBP_del","HDAC4_del","PHF23_del","CHD6_ampmut","CHD7_ampmut","CREBBP_delmut","EP300CREBBP_mut","EP300CREBBP_delmut"
"CETN3",-0.212414982873778,-0.0631260223522556,-0.0508115034218874,0.0521073222065599,-0.04602294592227,0.214772687518265,0.146132986273933,0.168501143691709,0.105667007436028,0.2377841604794,0.168557506684934,0.138486171277772,0.238419525130297,0.110254142326629,0.172290539038705,0.168115437064092,-0.00928275529167231,0.0847883172059786
"CSE1L",-0.0634675573550879,0.23413063705024,0.543000546668028,0.419425479111945,0.434012893167215,-0.208407733073345,-0.107432812308406,-0.047927096323472,0.382285270247301,-0.149274295542094,0.116061120807274,-0.091049556675905,-0.134076606318804,-0.0400118945351219,0.121827284706617,0.359630880700922,0.435421791311335,0.563263661135084
"GEMIN6",-0.166914948018609,0.335763553169189,0.0644365973058754,-0.0185491679015213,-0.0296387198232146,0.128609843373154,0.0617012251486564,0.129443980372426,0.117562166153606,-0.0237419843405399,0.185474628767293,0.0452816597153042,-0.0256993174644409,0.121605813551475,0.147223060133442,0.244544991827587,-0.0213183755248197,0.124694205349564
"GNLY",-0.476596480749321,-0.223895551418049,0.260230513167849,0.462247504490819,0.587457281067639,-0.574354828115612,-0.663770038624113,-0.665886919663782,0.0680902092396708,-0.596115980026828,-0.604722556466468,-0.652844981840382,-0.592097687142705,-0.651140310421408,-0.607394763197456,-0.33494885168568,0.58177981354008,0.357343689754043
"GPT2",0.497570207263865,0.547850061009848,0.10178167132,-0.242607171846349,-0.233915256207792,0.29855212481417,0.332173975421495,0.465665219368657,-0.069890641658224,0.199103775401776,0.478987734776603,0.401678380392604,0.198400209762212,0.413451355203117,0.497586639108284,0.385407497373555,-0.258370964612875,-0.0202933278584077
"GZMA",-0.430241065801428,-0.267136252347947,0.215747858426741,0.44317911367323,0.565784900757835,-0.625766267396345,-0.696175142996837,-0.710433745996515,-0.0815445441761394,-0.63519567414835,-0.663134585133853,-0.683290101084141,-0.634952553482581,-0.686651032264561,-0.667735855757367,-0.40398562407715,0.565128686984095,0.296840261771701
"GZMH",-0.351109199554902,-0.160952767692567,0.171569495087844,0.346003540920783,0.477380451620479,-0.55198006715867,-0.626821744964913,-0.630421405247401,-0.163806805514342,-0.598086480118212,-0.605665061017766,-0.618967531117797,-0.599831978764985,-0.60393458083288,-0.60243220458088,-0.390504038585203,0.467164452125888,0.233916077636289
"GZMK",-0.237060200385753,-0.212986101113976,0.0679292769200249,0.291281564925664,0.387355510133643,-0.597290009655537,-0.638160374282242,-0.64100259900636,-0.364255322504247,-0.638646976724753,-0.640161381058361,-0.63125977210641,-0.643055905827135,-0.625189963207515,-0.648125476371981,-0.452362875437185,0.395353706489894,0.119654374463644
"IL2RB",-0.309092004547204,-0.264888929566047,0.283878134374323,0.450912780123193,0.617983293231388,-0.654798575624118,-0.711420414570134,-0.69973790324718,-0.0761041757733833,-0.635522785314242,-0.67402825075772,-0.670031602147236,-0.631363231751553,-0.701559717739784,-0.64083150786732,-0.425054004228461,0.598329040440359,0.327574295789455
"LCK",-0.270093583771133,-0.185454389970426,0.169200822228292,0.2995905113696,0.409857021751168,-0.497710673030679,-0.546505653437913,-0.555196155584477,-0.178124373867219,-0.523505665099222,-0.536814575646734,-0.535404617383619,-0.521563350414206,-0.540179039963306,-0.528065413582457,-0.375948939015241,0.40671094194753,0.182313610761763
"MPZL1",-0.0092931797951214,0.0838349168566341,0.306058827416515,0.329336920304848,0.343717964529125,-0.378670441161452,-0.396916502554357,-0.321981284659265,-0.0500112902672949,-0.433940981762066,-0.288855393055019,-0.383878452410022,-0.432168639489221,-0.33584075033809,-0.257859633884371,-0.0721971072179615,0.370449041670097,0.275547719313
"NKG7",-0.401263008157572,-0.197557777260774,0.228676158236372,0.425774285549337,0.56882798583522,-0.628315859111417,-0.704441682343546,-0.708755130037515,-0.11530384756513,-0.665792569069075,-0.663110202863939,-0.689838719231315,-0.664647993877106,-0.682194289165226,-0.663997080785533,-0.404162345393233,0.559608042186731,0.301273816954634
"PIK3IP1",0.139928639856728,-0.161222189986752,-0.359698374943593,-0.553957229852527,-0.479878234732255,0.319036980837642,0.278728429670469,0.14636903943678,-0.388503574897937,0.293116011295215,-0.0364104936232076,0.212930200705262,0.277728560771851,0.216779846148464,0.0212778250316004,-0.380124394362853,-0.513703274813587,-0.61101177403493
"PTRH2",-0.0615142881071257,0.241277605940341,-0.121029368476514,-0.187163125103582,-0.191539296314214,0.239793439347589,0.155450548805935,0.225867009485591,0.0328716397319878,0.116297880716117,0.201874219708248,0.149042306168726,0.113107982660694,0.187622686687838,0.190813821548756,0.16463029586861,-0.19099315834538,-0.0681865003740453
"TIMM13",-0.0597304612118362,0.285153810898094,-0.207856117823039,-0.194598799733274,-0.274649445151387,0.300394788313672,0.202198086061167,0.306855683527624,-0.121322844751581,0.144184840934445,0.234592142185987,0.168923601111146,0.14029897475892,0.228889585426332,0.249401297797673,0.173807392633798,-0.243251547508703,-0.106296718118953
"ZAP70",-0.270162945155581,-0.175523202980065,0.0654079313777877,0.239609961002196,0.354885362039708,-0.505552395566459,-0.560554463461165,-0.569846406861232,-0.273062194047988,-0.545545916472249,-0.590761937150225,-0.562889552336907,-0.548127924741443,-0.553942147625376,-0.577913736081687,-0.443465905489416,0.349048258253126,0.106165709769355
"ABHD3",0.0845330052147253,-0.0923098614742509,0.263150864474034,0.219486506628747,0.256497557662522,-0.209569093432174,-0.143724572604193,-0.137062961527222,0.324853677075739,-0.0881282220991699,0.0168972366584908,-0.0274304023045573,-0.0814319804683676,-0.13500315032028,-0.0520271065359516,0.13253943377631,0.229843339148675,0.25612951968482
"AHNAK",-0.100069225770362,-0.266917113889644,0.243289358419518,0.35740109708181,0.409081544706455,-0.396944949080718,-0.404685231234922,-0.463843758249051,0.0923549165315309,-0.295029526080871,-0.435489285554006,-0.425852273831563,-0.281473254434566,-0.425033508594561,-0.396573554059531,-0.267204406137241,0.412606440364243,0.201709547891052
"ANXA2P2",-0.360415015384093,-0.374979636880974,0.261429761285938,0.560706124060072,0.635120470155707,-0.609742458225128,-0.63756298431978,-0.677586716850344,0.279012011501584,-0.533565134241101,-0.565432311225494,-0.644489625145457,-0.521429068674862,-0.649323591075353,-0.596240606020557,-0.25235107890077,0.632440842709791,0.388897939164011
"AQP3",-0.169392350393357,-0.243998401340556,-0.175143495940274,-0.296255730384883,-0.268713132153374,0.401909839706474,0.305392012568771,0.150491665521149,0.135390447126388,0.443478518985494,0.0556348681618349,0.230321806188339,0.446501448299233,0.218338574443853,0.108723683871102,-0.190968775608499,-0.284891254760376,-0.320824871522412
"ATHL1",-0.120478106599205,0.102803095971512,-0.124961173141815,-0.10866060679091,-0.0669818518229276,0.0396410295734329,0.0382526270632124,0.0135495575593375,-0.000243473995811117,-0.0157576087390556,-0.0430668041052048,-0.00513221274043941,-0.0218407482178516,0.0507724557055781,-0.0225663996698083,-0.102876774241653,-0.0879465883780568,-0.10487209487641
"BMI1",0.317781976634271,0.111916585597011,0.139766971710018,-0.0313590266128739,-0.0885317740631994,0.183829757610859,0.242507520660836,0.254277315114364,-0.039664352191319,0.245261533122888,0.243421343234374,0.285850132391194,0.243671708003651,0.244102646375047,0.293386695011893,0.185015854079568,-0.0847132254438453,0.0195388765070917
"BZW2",0.118573426138506,0.200386342699013,0.0606243182109715,-0.125342285920454,-0.113012218578161,0.246508409747299,0.242360517493554,0.289962510658613,0.128166442922663,0.244360255290789,0.297411260089241,0.271070836797861,0.247259504055132,0.263983941317466,0.311780819691074,0.193752648088906,-0.122496043105852,-0.00231141278171337
"CD63",-0.110413866921849,-0.0575743558628644,-0.46932828386877,-0.285805960766409,-0.297911812941297,0.0978353783617699,0.000314148595466012,-0.00675472486201668,-0.456642193230716,-0.0778643266777885,-0.152741768087662,-0.0806720518355784,-0.0967651882364956,-0.0250827687905208,-0.152664556087539,-0.256559751310219,-0.289241099682636,-0.371872074734149
"COL4A1",0.0546302287277406,-0.100452812159989,-0.0202251268697407,0.308531378285441,0.308311226907516,-0.494788455021448,-0.501377801320272,-0.390306660621633,-0.366015800720245,-0.516074761005007,-0.436297802974058,-0.461259188139671,-0.522641491431942,-0.476538329839063,-0.405819735245882,-0.206721613812078,0.33263972103322,0.175471072709675
"CYLD",-0.335764068397464,-0.356121533455059,0.241987002234377,0.446873726752916,0.520010452773289,-0.560266528050219,-0.598165252055659,-0.673002055570731,-0.0122081536578876,-0.467420953110584,-0.6438256372817,-0.596989050030903,-0.459361928511936,-0.626969745264007,-0.612264127940814,-0.431183258883532,0.529734747626305,0.248486945164638
"ELMO2",0.0505620220851056,-0.118602402724364,0.0894387058632708,0.0425952278390075,0.0298241509948687,-0.026918894889555,0.0618411581305296,-0.0432206980459533,-0.110142476459174,0.0561894870826267,-0.0684061216924729,0.00209444176077284,0.0588904935949377,0.0341084452259485,-0.0169320438988208,-0.0652278849459922,0.0292866706644932,-0.00278051543692274
"FYN",-0.0834015085582307,-0.033657807796619,0.0224811494270035,0.427886926112839,0.349569836821619,-0.598077906999909,-0.546358586060928,-0.456985250254573,-0.304620789455632,-0.618496506488128,-0.399483421659655,-0.517210966383758,-0.622458348033283,-0.500428663551655,-0.458496891664713,-0.112941990683586,0.403463196885265,0.260365148286139
"GLIPR1",-0.408574454453931,-0.34649812659305,0.134683877816339,0.584369040143526,0.604022762875057,-0.790787283236586,-0.830378663903761,-0.805808992706735,-0.131840461985723,-0.790716431950432,-0.79505426219075,-0.858716174694889,-0.790518366384899,-0.829898253312607,-0.786455460337238,-0.421418679508713,0.656218428331185,0.331373762266902
"GSS",-0.0916903986082758,0.0938883786575431,-0.0653886696602071,-0.265174454948653,-0.249439108708489,0.28231816927344,0.325495049067608,0.238337895967696,0.194960476997008,0.23579979440759,0.260479894666577,0.25535934323508,0.233763305818534,0.321328604731452,0.235016366470415,0.146746795171935,-0.274323635246978,-0.159400728867146
"IFITM2",-0.318620544833163,-0.267259367443753,-0.174942081058734,0.29091548214192,0.315390980516028,-0.614185974121523,-0.672693855686967,-0.665733997492024,-0.329423422897344,-0.692411009742627,-0.665693977998202,-0.699749683808454,-0.703012288502387,-0.672725835944724,-0.730636958832972,-0.462732243922614,0.343333244842841,0.0376666479526208
"ITGB1",-0.0272143147161125,-0.198123518704563,0.186681831079933,0.426059173722053,0.450179177778775,-0.534136361692812,-0.514481932215285,-0.441684797646253,-0.0102008183411894,-0.509643549122911,-0.411990864601249,-0.462920571291059,-0.513787377587176,-0.495145185063206,-0.401054323677652,-0.123162857953596,0.462808021991108,0.307805020087488
"ITGB2",-0.307166828452604,-0.21500308671314,0.24857864545769,0.48896981523186,0.623209326502869,-0.773196552068981,-0.826269819366324,-0.798463958251101,-0.196498886344996,-0.821100325774567,-0.745717030917664,-0.801925776828696,-0.820119008958359,-0.798500709042921,-0.753813336367629,-0.446854997984007,0.625634702076526,0.312714431152515
"KLF5",0.0893805760050546,-0.0728853011321011,-0.0736498236138679,-0.39927085015536,-0.365975162825443,0.585559553774713,0.540295122993239,0.373853613821973,0.16127183889301,0.649098139102454,0.308450632555336,0.492588354734191,0.651374744643837,0.472919260277235,0.367632305500851,0.00136826024931879,-0.401392855009999,-0.332990090361009
"LSP1",-0.417791659054423,-0.349210264354806,-0.115952988669802,0.126856842591058,0.189026637609983,-0.335314047884162,-0.459030641326053,-0.536283809403326,-0.32299617191031,-0.401576255596103,-0.597045059651129,-0.534102614571477,-0.401517242305391,-0.509492658852647,-0.587470948322379,-0.549992561498386,0.213054234627656,-0.0833580399954627
"NDUFB9",-0.231239869237856,0.152838062229692,-0.146404730109606,-0.051045259660246,-0.107161951905228,0.110389837557966,0.0224769963012448,0.172612815213132,-0.0104676149548866,-0.00415442965421392,0.0673908810684303,-0.0166963441089718,-0.00774611280867573,0.0410435670035843,0.12308829625096,0.0814545963402572,-0.0716753519860093,-0.013142118492327
"PKM2",-0.553440245156051,-0.510697837463262,-0.0237012570537668,0.241071236109349,0.302299998833869,-0.189424358919541,-0.276856259525611,-0.381494421477163,0.212760758352589,-0.114375001546007,-0.37431087848174,-0.346131678793839,-0.109564004860999,-0.358430649312283,-0.380994045311606,-0.271212185997171,0.298119419577783,0.121045977007432
"SFXN3",-0.282836226582247,-0.319784555540896,-0.286814411629294,0.0639430235487335,0.0814983298487074,-0.249678706630033,-0.274696279207439,-0.339185617435637,-0.225967730771462,-0.274074872762525,-0.45313648807386,-0.380139164476895,-0.283575217897531,-0.318968882281599,-0.43427378996577,-0.368154607054289,0.0941779719896231,-0.110907003839884
"SIRPG",-0.246540163644074,-0.21071665394843,0.153390186427716,0.220977208642454,0.390457641730236,-0.473386642091312,-0.527077690768058,-0.56347605090276,-0.154402336647525,-0.481526602050564,-0.566780005347259,-0.506214515773734,-0.479952499526645,-0.524093716082322,-0.540113288030348,-0.438955335879474,0.361520852662588,0.126174945001982
"SMAD4",0.18972755295206,-0.0805473111671875,0.0966870928038769,0.110635785164765,-0.0155860461483933,0.0189363755450337,0.0894980725269809,0.117305523820697,-0.0305672944102399,0.120713806389054,0.169755794522082,0.159161848720313,0.123406508635906,0.0717826006909856,0.154073984291157,0.192830344563409,0.0214963862310331,0.0766344119572942
"STX4",-0.359242700462318,0.0155169617272307,-0.217417684410349,-0.119254905965678,-0.0616625280799019,-0.0262743425407024,-0.144029003442206,-0.19636283774066,-0.163593852864671,-0.193274181049242,-0.273841457790832,-0.261279401075173,-0.202215401338082,-0.14620313081409,-0.280485576904389,-0.283779013248307,-0.0627491500495959,-0.166441332484767
"TRADD",-0.336984442047005,-0.124600379310576,-0.227572210888765,-0.247535665053283,-0.13891657958967,0.0631180714597945,-0.0504574236776164,-0.186342062942092,-0.133459617063817,-0.0614056259101563,-0.277869026538666,-0.198876026504388,-0.0678792425520457,-0.0914257222325682,-0.265078337493122,-0.391165003634441,-0.155219266178564,-0.301002236497706
"VIM",-0.242852412707152,-0.154039530423825,-0.00612307062760105,0.440725743328936,0.435109762953859,-0.73463437025928,-0.782340431772332,-0.690501439818281,-0.410248735719755,-0.820168481178117,-0.705201403173501,-0.790845236408303,-0.827001654845751,-0.754723448524685,-0.719252043644392,-0.375705288332931,0.487445010744306,0.204981605168575
"XRCC6",-0.251279121910504,-0.016248620520158,-0.0218368611148706,0.129602550787651,0.0960425404550243,0.000524228842940191,-0.0760566471051154,-0.00652768271062533,-0.0084942034460228,-0.00583683849899872,-0.0362521825199806,-0.0987221679009397,-0.00655118201501058,-0.0849418577737289,-0.00807793005405547,0.0056341790844883,0.125517205554599,0.114965487826124
"ACTN4",0.0416602028855732,-0.0893766889020736,0.0879630202224766,0.0985233955894103,0.140789986540023,-0.163772659601798,-0.157303283435888,-0.208459325531093,0.0939182386758972,-0.121640880450028,-0.172681016201799,-0.172333473857996,-0.120167491733722,-0.151882895015356,-0.195804861776385,-0.126965681474527,0.124311850257485,0.0105036590007106
"ADAM12",-0.0683584163377059,-0.0785989891412011,0.210793177498197,0.461810980076477,0.494697638160891,-0.695952925062662,-0.687685410395032,-0.620111658799995,-0.232105633083628,-0.736683580276274,-0.586063640356751,-0.681161614787388,-0.740448946259388,-0.641229582549876,-0.580903511149448,-0.274131753708915,0.529545163012731,0.2949212172569
"ADCY9",-0.108224721197539,-0.208021496386231,0.143203877491235,0.421943791784148,0.467765315097402,-0.613520015576682,-0.568525738452389,-0.535710108340628,-0.0295591212461628,-0.538427723383857,-0.522544843916913,-0.54996323153953,-0.535710991773123,-0.56014532111181,-0.509827479768512,-0.283312030831087,0.478818115737431,0.239007714485925
"F13A1",-0.134754729102493,-0.250411237826742,-0.00363744495773836,0.321460589546308,0.357449155809576,-0.624925835841987,-0.64813431424966,-0.607713567155535,-0.394377164188756,-0.660044044410505,-0.619306498423426,-0.632108142031916,-0.666939411725835,-0.648867386534581,-0.631891347697475,-0.411602507676145,0.386377506253819,0.0922317660416323
"FCER1G",-0.351446865928114,-0.17944405325561,0.248829992993939,0.502014866667724,0.636518265166428,-0.780124729189279,-0.84088509868847,-0.805131877262775,-0.150565615471766,-0.845259149854321,-0.740492002130663,-0.822250414517589,-0.844801620144595,-0.802391469540108,-0.758831266461938,-0.417893183907199,0.640511733596326,0.343975765325335
"FCGR3B",-0.138581786495677,-0.152629144382636,0.204723844608397,0.214852451859226,0.350871740475116,-0.361251067197187,-0.402402101031288,-0.435384698026086,-0.0146359037352367,-0.37128196629608,-0.408793238955004,-0.400714205958158,-0.363324317567553,-0.409608651470705,-0.384928420391463,-0.301266919593074,0.332724173955575,0.155979314850721
"FGF7",0.0148478499549979,-0.062372101060437,-0.00855781058571221,0.235855273968319,0.240323852217999,-0.565766425395362,-0.577004393486488,-0.54192911973726,-0.476070463989348,-0.64365142439355,-0.558726881896737,-0.588213561678253,-0.650684960551205,-0.536750615134047,-0.571018961641714,-0.400242625900615,0.282356333557254,0.00960096767661847
"FKBP4",0.157946422292748,0.321394862168629,0.189466940365833,-0.0538254217241705,-0.0318065735151885,0.231644834693878,0.209969995098717,0.32874254692175,0.200580344475066,0.186710630979292,0.33932818845806,0.265462453942247,0.192441987638306,0.252791735029618,0.381506436159104,0.311636466821279,-0.050056522011074,0.12720456162136
"GLUD1",-0.0305411448083676,-0.0418112698423356,-0.168147063947438,-0.177940089848619,-0.17096857065216,0.193228419245966,0.11235724172586,0.131307045444828,-0.145334716670831,0.17045883010215,-0.0179082368065541,0.0796064555592817,0.16480026828078,0.0816888826381132,0.0679995660579581,-0.118502221479354,-0.172017028338041,-0.194098070194719
"GM2A",-0.308834042258463,-0.286572426799667,0.127015153694285,0.083527128975137,0.186065371884443,-0.112352294503884,-0.215168465276332,-0.329559368607262,0.0506175016458347,-0.0737436441449098,-0.353862243190591,-0.273503279831483,-0.0636412401837398,-0.275130385802038,-0.299164166847181,-0.374667431836999,0.184739339708418,0.0182183216125399
"GUSB",0.0155925835488614,0.101296136820371,0.0386558256542436,0.0511795413995903,0.0175970918815734,-0.0708134752432178,-0.0159777601169806,-0.0112710084664637,0.0483808272532564,-0.137698856237616,0.115861641749748,0.0285302757616867,-0.141744093635364,0.0168433472762539,0.00401325714140327,0.186703386832827,0.00811185386188982,0.0754030837448067
"IL1RN",0.178751787625655,-0.104654063736474,-0.0356095737226184,-0.309119567641069,-0.222184686157072,0.246494274827368,0.149596218343522,0.0673901743224338,-0.0783035693146437,0.220239897861069,-0.00876877426568208,0.138139512366465,0.223134729462933,0.109231127496624,0.0446940867622588,-0.219478909109284,-0.25413879289904,-0.303486978735073
"NOL11",0.0900341393653633,0.154860415898817,0.401549575934733,0.252809403679532,0.214614553101537,0.0254207700633704,0.0611057889211204,0.135264116279505,0.350076734946575,0.094571978722705,0.283965064131899,0.146959172343898,0.106561394494661,0.100985875327886,0.258514610736673,0.415934153888994,0.223638816044972,0.394331755758478
"NTRK1",-0.176143110999857,-0.110817029143634,0.134599313845892,0.40435702019393,0.445790823065374,-0.643108806068731,-0.663698338723125,-0.602366446355898,-0.178128932214594,-0.682161816294552,-0.549469187905474,-0.644729276499404,-0.682836990202372,-0.636660612305554,-0.581082729527814,-0.307303511959833,0.473441741082046,0.239709107496064
"RARA",-0.173290054564325,-0.211321293444118,-0.359575224453694,-0.0775961165720982,-0.0989811903086748,-0.102796205198046,-0.10113464536016,-0.165839538268706,-0.241740171195083,-0.155264851295342,-0.256324404893368,-0.175356403171735,-0.168685427710309,-0.129392823913175,-0.276309414810781,-0.273443383108276,-0.0912379044839853,-0.241902899460788
"RNF128",0.386168486125339,0.193073641872721,-0.254220068688643,-0.693253508728843,-0.666437975441283,0.713409021117924,0.716052957891013,0.649924678545418,-0.203938624764168,0.675041547830272,0.478686307609075,0.676449915914895,0.663116092571004,0.686978134338986,0.57342207471648,0.0955138944496057,-0.704105593505852,-0.530226112780406
"SIGLEC1",-0.302944551182722,-0.167256563991786,0.24486169157534,0.486757876949161,0.609304099020768,-0.759251570124575,-0.798007223650831,-0.777302746308931,-0.147881475869395,-0.802759383731626,-0.702967025705412,-0.775010415669124,-0.799892115223627,-0.76283424226758,-0.725925139343808,-0.392520542455822,0.611050291691741,0.328047108861146
"TNFRSF11A",0.0936378372017664,-0.0385300248668579,0.234241596171698,0.141152370549753,0.169658970320555,-0.0775077733225295,-0.0408023899322619,-0.049020079007135,0.231120075791441,-0.0390157360529862,0.0639237618958603,0.0563267724924564,-0.0339640923561533,-0.0255237782923674,0.0194924079578186,0.109123172045652,0.135181426997909,0.149559820924699
"TOX4",-0.0784947441067102,-0.189789393226758,0.27027451074625,0.394071143172251,0.346838601476887,-0.304589149116691,-0.252221037637405,-0.250699236820336,0.185423823206075,-0.194813473829726,-0.132902171159039,-0.205051042962736,-0.187760325470666,-0.263247158616064,-0.157929107015832,0.0493732753189103,0.376224746640395,0.323104127361283
"UBA52",-0.275159539074396,0.181449790467481,-0.274333883063928,-0.126621849547206,-0.211657174478978,0.125385574112742,0.00635240970348118,0.0719045143753902,-0.207762650664995,-0.0211348856537984,-0.0200376624941561,-0.0674453005101646,-0.0272026534071694,0.0197224537796953,-0.00453041852437797,-0.05266229450035,-0.15708171856597,-0.139249103581047
"ULBP1",0.10501222582447,0.163784349849227,0.20133907187626,0.241665475504978,0.226048153086867,-0.118526625158291,-0.0514823911553558,0.00911455135491196,0.171715631510349,-0.0864430015437116,0.136218424129304,0.00250824198492479,-0.0830585710547545,-0.00419082781349895,0.0793407330830169,0.258006505951425,0.222600645506573,0.294068403483486
"ATM",0.104440626445516,-0.125423738396556,-0.0223215121820041,0.0447831367578239,0.0286649108740292,-0.126261762461964,-0.0886029787223517,-0.100007738868662,-0.284481872141875,-0.036718811564202,-0.18531021378713,-0.0653982107311605,-0.0409497464725424,-0.106644260462756,-0.12099738822017,-0.196581575626592,0.0402603157529089,-0.0641986860885178
"CASP3",0.160292737738431,-0.0674726898979093,-0.00627961514321745,-0.170850993333751,-0.156962373769086,0.227299416974282,0.223837509900518,0.150291221326486,0.0400939671849869,0.277531920957348,0.17059364943639,0.243462786972568,0.275743588477337,0.199842775511798,0.158863343897273,0.023138069859813,-0.176247087599006,-0.144629478898044
"CASQ1",0.387643816690886,0.208850529779582,-0.351070504929571,-0.601252725259437,-0.609706617455287,0.462722344475467,0.47234396625493,0.470275393989813,-0.365912190685171,0.405091558959349,0.309702416695186,0.462117012117552,0.388765784137693,0.466449043276735,0.356084550946183,-0.028525006380291,-0.623340907219114,-0.529686308958936
"CD300E",-0.181275906410956,-0.168242425698047,0.29580360720583,0.498127254834554,0.585565574000951,-0.656915767546385,-0.68065284688306,-0.62742501486252,-0.0665423320201956,-0.666338415537133,-0.572844377570256,-0.641934898139176,-0.658753820174665,-0.65588969061911,-0.561930700117296,-0.270954335077171,0.589983628682114,0.37363790484052
"DARS",-0.247187592649983,-0.237786987463386,0.149595864970523,0.228317474542126,0.2348145904884,-0.0331453271191514,-0.0452352775091161,-0.0727739886376446,0.313941165516025,0.0735369209409192,-0.0491395190805517,-0.054545772581153,0.0802734470935248,-0.0868507787104076,-0.0203896220004375,0.059317014803855,0.240668390891316,0.254547998831042
